CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Recency_log_scaled,Frequency_log_scaled,Monetary_log_scaled
12375,4480,17,457.5,8.407601514786142,2.8903717578961645,6.127960291696519,0.027881867036754215,0.26623869975552006,0.4159997910684585
12377,4784,77,1628.12,8.473241303887054,4.356708826689592,7.395795270713971,0.8470610850232276,0.4439154282181948,0.5314134366169424
12378,4599,219,4008.62,8.433811582477187,5.393627546352362,8.29645175271804,0.35498137556068343,0.569559340325651,0.613402062656839
12379,4551,40,852.24,8.423321975806166,3.713572066704308,6.749040867823617,0.2240719392652437,0.3659862549740805,0.4725380430148851
12380,4491,104,2724.81,8.410053315858335,4.653960350157523,7.910520910634419,0.058480144582858884,0.4799335302933107,0.5782699783149274
12381,4474,87,1845.31,8.406261630708956,4.477336814478207,7.520944331624911,0.011160222961166255,0.458531976273515,0.5428060149853785
12383,4654,99,1850.56,8.445697189711167,4.605170185988092,7.523783805985769,0.5033127851003769,0.47402160394617515,0.543064498220856
12384,4498,27,585.27,8.411610428841172,3.332204510175204,6.373780434317173,0.07791278769565224,0.3197757749773825,0.43837730807866515
12386,4807,10,401.9,8.478036476215044,2.3978952727983707,5.998688392197302,0.9069044448444288,0.2065651004316117,0.40423190215933225
12388,4485,100,2780.66,8.408716715080153,4.61512051684126,7.930803150780256,0.04179947581124566,0.4752272900539177,0.5801163126674745
12390,4549,32,549.84,8.422882511944996,3.4965075614664802,6.311444385858925,0.21858746609647994,0.3396844503093717,0.43270272840487434
12391,4491,93,439.66,8.410053315858335,4.543294782270004,6.0882736030360425,0.058480144582858884,0.46652413318115976,0.412387029554651
12393,4541,64,1582.6000000000001,8.421122722665503,4.174387269895637,7.3674560152319755,0.19662543932062704,0.4218234423925706,0.528833655461321
12394,4533,27,1272.48,8.419359831067474,3.332204510175204,7.149508589545504,0.1746246958622919,0.3197757749773825,0.5089934496358933
12395,4489,156,3018.63,8.4096079807363,5.056245805348308,8.012889586306857,0.05292239855705816,0.5286786415692816,0.5875888110059789
12397,4505,126,2409.9,8.41316512099219,4.844187086458591,7.7877554007552545,0.0973152190246509,0.50298339030941,0.5670943795364859
12398,4515,85,1635.6599999999999,8.415381925269553,4.454347296253507,7.4004128587924045,0.12498075572477774,0.45574632591110636,0.5318337852290199
12399,4589,59,1108.65,8.431635303054591,4.0943445622221,7.011799929268738,0.32782158574507037,0.41212463115783143,0.49645754490919436
12401,4773,5,84.3,8.470939806898775,1.791759469228055,4.446174454497633,0.8183385901937896,0.13311934987776003,0.26290334104516216
12402,4793,11,225.6,8.475120414994329,2.4849066497880004,5.423186348593906,0.8705122384844515,0.2171083084917278,0.35184275848359514
12403,4519,5,427.7,8.416267272826277,1.791759469228055,6.0607573736039315,0.13602982107214245,0.13311934987776003,0.4098821701659555
12405,4618,54,1710.39,8.437933510430605,4.007333185232471,7.445061184797548,0.4064227004602401,0.4015814230977154,0.5358982148726035
12406,4491,105,3415.3,8.410053315858335,4.663439094112067,8.136313373066384,0.058480144582858884,0.48108207400240793,0.5988243340930255
12407,4519,77,1708.1200000000001,8.416267272826277,4.356708826689592,7.4437338971514055,0.13602982107214245,0.4439154282181948,0.5357773891275595
12408,4502,105,2888.55,8.412499120301572,4.663439094112067,7.968856059639959,0.08900358468834213,0.48108207400240793,0.5835803478202404
12409,4548,109,11072.67,8.422662707570003,4.700480365792417,9.312325497408466,0.2158443254118083,0.48557038171168315,0.7058791548905421
12410,4778,26,693.3299999999999,8.471986598578159,3.295836866004329,6.542947351813216,0.831402465033392,0.3153690910193123,0.4537769231528199
12412,4544,61,1226.88,8.421783006611578,4.127134385045092,7.1130443840624835,0.20486572915098122,0.41609778887855503,0.5056740374438699
12413,4536,38,758.1,8.420021279663963,3.6635616461296463,6.632133521022722,0.18287952043488076,0.359926469604227,0.4618957249616722
12414,4687,18,562.41,8.452761331256848,2.9444389791664403,6.334007604663525,0.5914726958252601,0.2727900495077805,0.43475670497173413
12415,4494,714,124914.53,8.410720946905721,6.5722825426940075,11.735393027855736,0.06681212563874794,0.7123775014381502,0.9264560136516157
12417,4473,192,3649.1,8.406038142050075,5.262690188904886,8.202509843461513,0.008371102713866208,0.5536936012674694,0.6048503359759084
12418,4582,34,668.58,8.430109084509125,3.5553480614894135,6.506650650150935,0.3087745026926001,0.3468141804155507,0.4504727591807264
12420,4533,29,600.39,8.419359831067474,3.4011973816621555,6.3992436425478765,0.1746246958622919,0.3281356725438637,0.4406952766928006
12421,4485,45,807.04,8.408716715080153,3.828641396489095,6.694611562246261,0.04179947581124566,0.3799292579149915,0.46758323053114725
12422,4565,39,803.5600000000001,8.42639282708974,3.6888794541139363,6.690295544136225,0.2623959129934832,0.3629942398940392,0.4671903344582541
12423,4470,125,1859.31,8.405367376233981,4.836281906951478,7.528498419486568,0.0,0.5020255161189349,0.5434936792582029
12424,4632,30,1760.96,8.440959885416648,3.4339872044851463,7.474182104762846,0.4441916136203474,0.33210883026458726,0.538549152566029
12425,4547,36,777.2,8.422442854870427,3.6109179126442243,6.6569835605504535,0.21310058164026202,0.35354760451323713,0.46415787555807086
12426,4664,30,582.73,8.447843113281444,3.4339872044851463,6.369438547154207,0.5300937363532086,0.33210883026458726,0.4379820570922738
12427,4491,31,825.8,8.410053315858335,3.4657359027997265,6.717562827807613,0.058480144582858884,0.335955834455871,0.46967253179844615
12428,4495,294,7956.46,8.410943391573527,5.68697535633982,8.981865132439246,0.06958821696254347,0.6051044276657328,0.675796663035066
12429,4478,97,3750.4,8.4071550862073,4.584967478670572,8.22988438262624,0.022310474759123622,0.4715736327268297,0.607342297005931
12430,4513,11,256.4,8.414938957377482,2.4849066497880004,5.5506312951620265,0.11945255253596088,0.2171083084917278,0.36344433608130233
12431,4505,234,6419.95,8.41316512099219,5.459585514144159,8.767321360814657,0.0973152190246509,0.5775514972332958,0.6562662988924828
12432,4512,108,5059.32,8.414717399827001,4.6913478822291435,8.529185001388596,0.11668753236409657,0.4844637945314268,0.634588252590033
12433,4470,420,13375.87,8.405367376233981,6.042632833682381,9.50128237507538,0.0,0.6481996056929183,0.7230802910509424
12434,4554,50,806.14,8.423980809694058,3.9318256327243257,6.6934971352559,0.2322941324876524,0.3924321386736981,0.4674817819327225
12435,4549,36,7829.89,8.422882511944996,3.6109179126442243,8.965831447914955,0.21858746609647994,0.35354760451323713,0.6743370835052782
12436,4569,16,509.01,8.42726848388825,2.833213344056216,6.234430333369278,0.2733240384681892,0.25931278879593805,0.4256919796060198
12437,4471,199,4951.41,8.405591014834934,5.298317366548036,8.507629605767502,0.002790991512156893,0.5580105625601429,0.6326260202561387
12438,4484,98,2906.85,8.408493774492896,4.59511985013459,7.9751692554798295,0.039017195453126874,0.4728038001871317,0.5841550511207485
12441,4836,11,173.55,8.484049972822984,2.4849066497880004,5.162211233551045,0.9819523923794691,0.2171083084917278,0.32808565292726
12442,4473,12,172.06,8.406038142050075,2.5649493574615367,5.153638355178593,0.008371102713866208,0.22680711972646694,0.3273052460429388
12444,4491,176,5005.46,8.410053315858335,5.176149732573829,8.518484357502437,0.058480144582858884,0.5432074548773891,0.6336141508015063
12445,4491,4,133.4,8.410053315858335,1.6094379124341003,4.900820428089049,0.058480144582858884,0.11102736405213591,0.30429070621061144
12446,4527,57,1002.3100000000001,8.41803561988302,4.060443010546419,6.9110598129904375,0.15809864821056863,0.40801676474721155,0.48728696335474997
12447,4713,26,476.49,8.458292083496076,3.295836866004329,6.168543217293113,0.6604960329850229,0.3153690910193123,0.4196941388878851
12448,4514,22,449.45,8.415160465851086,3.1354942159291497,6.110247083097449,0.12221696023242146,0.2959402993010237,0.41438732098156783
12449,4492,191,4067.29,8.41027590907016,5.2574953720277815,8.310978042729836,0.061258089723907005,0.5530641429475989,0.6147244209402927
12450,4626,8,197.88,8.439663988907,2.1972245773362196,5.292701627762401,0.42801893080242337,0.18224974114155235,0.33996446393519014
12451,4480,354,9035.52,8.407601514786142,5.872117789475416,9.109029423519523,0.027881867036754215,0.6275382203585822,0.687372691982096
12452,4486,22,430.57,8.408939605975984,3.1354942159291497,6.067429722163682,0.044581136024419266,0.2959402993010237,0.4104895678828475
12453,4604,43,707.09,8.434897948689407,3.784189633918261,6.562571204258897,0.36853913734455546,0.37454301765954723,0.4555633231086066
12454,4525,15,3528.34,8.417593826193484,2.772588722239781,8.168866163607964,0.15258509897370232,0.25196687584190325,0.6017876820770758
12455,4542,90,2466.86,8.421342865759403,4.51085950651685,7.81110665732229,0.19937280718966122,0.4625939360898817,0.5692200928139569
12456,4514,125,3181.04,8.415160465851086,4.836281906951478,8.065277779528966,0.12221696023242146,0.5020255161189349,0.5923578168021021
12457,4536,62,2363.23,8.420021279663963,4.143134726391533,7.768207666517555,0.18287952043488076,0.4180365575049671,0.565314908778916
12458,4541,38,947.4,8.421122722665503,3.6635616461296463,6.854776354191251,0.19662543932062704,0.359926469604227,0.48216336346075883
12461,4563,35,826.88,8.425954710981966,3.58351893845611,6.718868216346018,0.2569282596772524,0.3502276583694878,0.4697913640223301
12462,4488,62,1189.59,8.409385238781931,4.143134726391533,7.082204261557526,0.0501425971211944,0.4180365575049671,0.5028665971804552
12463,4523,83,1344.78,8.41715183723601,4.430816798843313,7.204729049594601,0.14706911280890722,0.45289512485514255,0.5140202825507493
12464,4480,29,1212.05,8.407601514786142,3.4011973816621555,7.100893128209941,0.027881867036754215,0.3281356725438637,0.5045678834418551
12465,4486,47,742.1899999999999,8.408939605975984,3.871201010907891,6.610951732080795,0.044581136024419266,0.38508622571966333,0.45996750281802934
12468,4657,38,729.5400000000001,8.446341450444287,3.6635616461296463,6.593783986707386,0.5113531065390191,0.359926469604227,0.4584046873789659
12471,4471,459,19788.65,8.405591014834934,6.131226489483141,9.89291435274037,0.002790991512156893,0.6589345391950631,0.7587313615796225
12472,4502,339,6572.11,8.412499120301572,5.8289456176102075,8.790742363252102,0.08900358468834213,0.6223070286899773,0.6583983612810755
12473,4499,167,3928.0499999999997,8.411832675758411,5.123963979403259,8.276152945361936,0.08068641110848773,0.5368840834691104,0.611554220156808
12474,4487,422,7324.09,8.409162447202533,6.0473721790462776,8.899060720499207,0.04736217636899198,0.648773874322712,0.6682588058157419
12475,4523,36,723.38,8.41715183723601,3.6109179126442243,6.585316116572351,0.14706911280890722,0.35354760451323713,0.45763383961211135
12476,4485,233,6816.42,8.408716715080153,5.455321115357702,8.82723638014411,0.04179947581124566,0.5770347780959548,0.661720487267439
12477,4492,300,13219.74,8.41027590907016,5.707110264748875,9.489542087633343,0.061258089723907005,0.6075441836605535,0.7220115483550098
12478,4473,36,680.99,8.406038142050075,3.6109179126442243,6.525014994979364,0.008371102713866208,0.35354760451323713,0.4521445035479633
12479,4481,31,527.2,8.407824654360873,3.4657359027997265,6.269474999863032,0.030666630742331336,0.335955834455871,0.4288821682220567
12480,4498,154,3281.63,8.411610428841172,5.043425116919247,8.096400209353131,0.07791278769565224,0.5271251529306911,0.5951909560858262
12481,4492,216,5579.82,8.41027590907016,5.37989735354046,8.62709099798378,0.061258089723907005,0.5678956466280022,0.6435008383564114
12483,4486,75,2484.98,8.408939605975984,4.330733340286331,7.818422226986002,0.044581136024419266,0.440767966735716,0.5698860442809273
12484,4502,343,4527.32,8.412499120301572,5.840641657373398,8.418106288764006,0.08900358468834213,0.623724243139042,0.6244765271849084
12488,4479,55,1298.66,8.40737832540903,4.02535169073515,7.169857970780942,0.02509648180154045,0.40376473359135034,0.5108458959809673
12489,4806,15,334.93,8.47782846789396,2.772588722239781,5.816902804925467,0.9043085179510939,0.25196687584190325,0.38768358342508025
12490,4474,245,5417.93,8.406261630708956,5.5053315359323625,8.597653657970227,0.011160222961166255,0.5830945634658083,0.6408210962902575
12491,4508,26,460.40000000000003,8.413830678421084,3.295836866004329,6.134265345739653,0.10562132149077286,0.3153690910193123,0.416573753204337
12492,4533,20,263.21000000000004,8.419359831067474,3.044522437723423,5.5767442414854775,0.1746246958622919,0.28491720762720707,0.36582145170051095
12493,4635,22,433.74,8.441607204459642,3.1354942159291497,6.0747481512447195,0.4522701025169482,0.2959402993010237,0.4111557796485026
12494,4485,77,1246.1000000000001,8.408716715080153,4.356708826689592,7.128576134926702,0.04179947581124566,0.4439154282181948,0.5070879249123946
12497,4551,14,1043.1,8.423321975806166,2.70805020110221,6.950910549296065,0.2240719392652437,0.24414671392989595,0.49091465846566107
12498,4491,23,403.70000000000005,8.410053315858335,3.1780538303479458,6.00314605188182,0.058480144582858884,0.30109726710569557,0.4046376921582826
12500,4492,61,4257.82,8.41027590907016,4.127134385045092,8.356747405587967,0.061258089723907005,0.41609778887855503,0.6188909008917939
12501,4806,149,2169.39,8.47782846789396,5.0106352940962555,7.682662153888476,0.9043085179510939,0.5231519952099675,0.5575275234833255
12502,4565,147,3723.87,8.42639282708974,4.997212273764115,8.222787230875806,0.2623959129934832,0.5215255217411727,0.6066962285742465
12504,4487,9,482.04999999999995,8.409162447202533,2.302585092994046,6.180120167963518,0.04736217636899198,0.1950163226661037,0.4207480126990035
12506,4702,23,73.5,8.455955881945048,3.1780538303479458,4.310799125385514,0.6313404280410708,0.30109726710569557,0.2505798442898794
12507,4603,21,1304.81,8.434680769841773,3.091042453358316,7.174578816863813,0.3658287630273094,0.29055405904557946,0.5112756443831763
12508,4495,68,397.88,8.410943391573527,4.23410650459726,5.988660619775247,0.06958821696254347,0.42905964917878386,0.4033190532546137
12509,4754,7,176.5,8.46695197497949,2.0794415416798357,5.178970608915471,0.7685707728706888,0.16797791722793548,0.3296112935981167
12510,4612,33,982.5699999999999,8.43663368355782,3.5263605246161616,6.8911888096735625,0.39020096703070806,0.3433017474099058,0.4854780647429733
12512,4536,31,132.18,8.420021279663963,3.4657359027997265,4.891701596682476,0.18287952043488076,0.335955834455871,0.30346060009018383
12513,4582,35,612.29,8.430109084509125,3.58351893845611,6.418837907265026,0.3087745026926001,0.3502276583694878,0.4424789832163427
12514,4736,51,1017.68,8.463159302923751,3.9512437185814275,6.926262950537876,0.7212385347380632,0.3947850369544025,0.48867093647204374
12515,4822,16,383.7,8.481151420068972,2.833213344056216,5.95246380975825,0.9457786902569154,0.25931278879593805,0.4000239826260016
12516,4547,26,1312.06,8.422442854870427,3.295836866004329,7.180115570136106,0.21310058164026202,0.3153690910193123,0.5117796665076906
12517,4498,279,2481.6,8.411610428841172,5.634789603169249,7.817061677081847,0.07791278769565224,0.598781056257454,0.5697621906036049
12518,4470,124,2056.89,8.405367376233981,4.8283137373023015,7.629436465014086,0.0,0.5010600093843434,0.552682278722384
12519,4533,17,330.84,8.419359831067474,2.8903717578961645,5.804652925041163,0.1746246958622919,0.26623869975552006,0.38656845147306995
12520,4549,152,2634.26,8.422882511944996,5.030437921392435,7.876737127834484,0.21858746609647994,0.5255514885514582,0.5751945705545417
12521,4612,38,599.68,8.43663368355782,3.6635616461296463,6.39806234681208,0.39020096703070806,0.359926469604227,0.44058774089390285
12522,4508,12,192.72,8.413830678421084,2.5649493574615367,5.266413817535028,0.10562132149077286,0.22680711972646694,0.33757143009242685
12523,4489,106,1789.77,8.4096079807363,4.672828834461906,7.490400973937009,0.05292239855705816,0.4822198331043081,0.5400255898382635
12524,4478,144,4485.72,8.4071550862073,4.976733742420574,8.408877201532766,0.022310474759123622,0.5190441287993475,0.6236363842482718
12526,4470,71,1316.66,8.405367376233981,4.276666119016055,7.183612715167257,0.0,0.43421661698345554,0.5120980188672143
12527,4551,18,348.71000000000004,8.423321975806166,2.9444389791664403,5.857104239599851,0.2240719392652437,0.2727900495077805,0.39134320333527195
12528,4479,92,1933.48,8.40737832540903,4.532599493153256,7.567593835498341,0.02509648180154045,0.4652281801423474,0.5470526159974701
12530,4529,66,1662.28,8.41847721847708,4.204692619390966,7.416546835435133,0.16360976267179694,0.42549555535202727,0.5333024945581902
12531,4484,17,125.22,8.408493774492896,2.8903717578961645,4.838026416156094,0.039017195453126874,0.26623869975552006,0.2985744371726536
12532,4500,16,349.83000000000004,8.412054873292933,2.833213344056216,5.860301775655642,0.08345941822902603,0.25931278879593805,0.3916342816688715
12534,4600,63,1089.18,8.434028950155469,4.1588830833596715,6.9940980992041535,0.3576941064690118,0.41994479306983873,0.4948461106338782
12535,4561,34,716.35,8.425516402844334,3.5553480614894135,6.575563866544399,0.25145820984405987,0.3468141804155507,0.4567460720819092
12536,4513,261,12601.830000000002,8.414938957377482,5.568344503761097,9.441676670894656,0.11945255253596088,0.5907298733906579,0.7176542602749867
12538,4498,21,363.95,8.411610428841172,3.091042453358316,5.899760357897641,0.07791278769565224,0.29055405904557946,0.39522627818268685
12539,4492,273,5568.35,8.41027590907016,5.6131281063880705,8.625033629522884,0.061258089723907005,0.5961563228563871,0.6433135518418112
12540,4489,478,13400.24,8.4096079807363,6.171700597410915,9.503102518971122,0.05292239855705816,0.6638388052312272,0.7232459825217623
12541,4499,52,981.18,8.411832675758411,3.970291913552122,6.889774590946187,0.08068641110848773,0.39709311538844017,0.48534932548145215
12544,4505,19,372.7,8.41316512099219,2.995732273553991,5.923453336491439,0.0973152190246509,0.2790052812800714,0.3973830991244245
12545,4545,50,1000.39,8.422003004412488,3.9318256327243257,6.9091443138264115,0.20761128377533566,0.3924321386736981,0.48711259149624775
12546,4516,69,1161.5,8.415603335654604,4.248495242049359,7.058328137461511,0.12774393928407335,0.43080313902951856,0.5006931041241076
12547,4667,8,207.79999999999998,8.448485993406447,2.1972245773362196,5.341376856008484,0.5381168279150899,0.18224974114155235,0.3443954708349513
12548,4635,5,95.19999999999999,8.441607204459642,1.791759469228055,4.566429357671661,0.4522701025169482,0.13311934987776003,0.27385039409235795
12550,4549,57,964.83,8.422882511944996,4.060443010546419,6.872987835288763,0.21858746609647994,0.40801676474721155,0.483821192325782
12551,4827,10,168.0,8.482187582217422,2.3978952727983707,5.1298987149230735,0.9587099094168252,0.2065651004316117,0.3251441773934349
12552,4508,20,437.82,8.413830678421084,3.044522437723423,6.084089306213804,0.10562132149077286,0.28491720762720707,0.41200612434355977
12553,4477,191,3692.28,8.4069317971587,5.2574953720277815,8.214270231095687,0.019523845631837844,0.5530641429475989,0.6059209084339859
12556,4520,119,599.56,8.416488487294606,4.787491742782046,6.397862553264747,0.1387905596067185,0.49611358977179926,0.4405695532732453
12557,4485,33,11990.960000000001,8.408716715080153,3.5263605246161616,9.391991704219834,0.04179947581124566,0.3433017474099058,0.7131313347935173
12558,4477,11,269.96,8.4069317971587,2.4849066497880004,5.601971208509516,0.019523845631837844,0.2171083084917278,0.36811791478802736
12559,4780,21,561.71,8.472405008626103,3.091042453358316,6.33276439774036,0.8366241883290826,0.29055405904557946,0.43464353326914806
12560,4475,105,2134.01,8.406485069431817,4.663439094112067,7.666226609492505,0.013948720011029536,0.48108207400240793,0.556031361816621
12561,4772,16,238.85,8.470730317005897,2.833213344056216,5.480013727948073,0.815724173405215,0.25931278879593805,0.3570158725929044
12562,4477,168,3781.7400000000002,8.4069317971587,5.1298987149230735,8.23820389374878,0.019523845631837844,0.5376031980669017,0.6080996393444249
12564,4731,21,456.9,8.462103225098277,3.091042453358316,6.12665081966305,0.7080587695521245,0.29055405904557946,0.4158805871155564
12565,4758,9,145.92,8.46779284112111,2.302585092994046,4.989888220951467,0.7790647137830291,0.1950163226661037,0.31239873197526996
12566,4556,19,351.65,8.424419791263883,2.995732273553991,5.865476063654188,0.23777258669973378,0.2790052812800714,0.3921053078283586
12567,4492,446,9401.28,8.41027590907016,6.102558594613569,9.148707492038316,0.061258089723907005,0.6554608373561477,0.6909846687865422
12569,4471,188,4124.69,8.405591014834934,5.241747015059643,8.324988557507531,0.002790991512156893,0.5511559073827272,0.6159998271353148
12571,4509,34,519.61,8.414052432496725,3.5553480614894135,6.255001200981438,0.10838879428062853,0.3468141804155507,0.4275645883149659
12572,4478,60,1020.42,8.4071550862073,4.110873864173311,6.928949094989139,0.022310474759123622,0.4141274941809148,0.4889154617680963
12573,4696,28,160.54000000000002,8.454679286026995,3.367295829986474,5.08475279001415,0.6154086150331466,0.32402780613324383,0.32103445029043687
12574,4785,11,218.45,8.47345026846832,2.4849066497880004,5.391124416134243,0.8496689459656892,0.2171083084917278,0.3489240943279755
12576,4505,88,1315.83,8.41316512099219,4.48863636973214,7.182982612166326,0.0973152190246509,0.4599011485145565,0.5120406592852402
12577,4505,146,626.6,8.41316512099219,4.990432586778736,6.441903020858877,0.0973152190246509,0.5207040239906219,0.44457864830597393
12578,4491,114,2794.51,8.410053315858335,4.74493212836325,7.935769837637909,0.058480144582858884,0.49095662196712747,0.5805684404648822
12579,4547,29,440.42,8.422442854870427,3.4011973816621555,6.0899968031722285,0.21310058164026202,0.3281356725438637,0.4125438960341363
12580,4716,24,415.7,8.458928283284262,3.2188758248682006,6.032366538428407,0.668435754487902,0.30604368671823956,0.4072976936039405
12581,4509,15,197.71,8.414052432496725,2.772588722239781,5.291846475417725,0.10838879428062853,0.25196687584190325,0.3398866176450721
12582,4708,22,511.36,8.457230850243555,3.1354942159291497,6.239027502962935,0.6472519284897231,0.2959402993010237,0.42611046948111364
12583,4472,247,7281.38,8.405814603432848,5.5134287461649825,8.89321301083995,0.005581358990454532,0.5840757061064906,0.6677264766869093
12584,4473,96,2338.15,8.406038142050075,4.574710978503383,7.757542894498013,0.008371102713866208,0.4703308479442812,0.5643440724807468
12585,4704,87,2040.1,8.45638105201948,4.477336814478207,7.621244157199997,0.6366465159163681,0.458531976273515,0.5519365159646691
12586,4486,11,196.94000000000003,8.408939605975984,2.4849066497880004,5.2879639544685455,0.044581136024419266,0.2171083084917278,0.3395331837170932
12587,4477,4,144.0,8.4069317971587,1.6094379124341003,4.976733742420574,0.019523845631837844,0.11102736405213591,0.31120125253380815
12588,4509,10,214.89999999999998,8.414052432496725,2.3978952727983707,5.3748153375207615,0.10838879428062853,0.2065651004316117,0.3474394451035335
12589,4498,35,646.68,8.411610428841172,3.58351893845611,6.473396747218991,0.07791278769565224,0.3502276583694878,0.4474455874828248
12590,4681,68,9864.26,8.451480648050856,4.23410650459726,9.196774773912752,0.5754898737969825,0.42905964917878386,0.6953603330682095
12591,4787,26,452.84999999999997,8.473868066677865,3.295836866004329,6.117766746972636,0.8548830335680293,0.3153690910193123,0.415071851567565
12592,4562,18,437.6,8.425735580927402,2.9444389791664403,6.083587835983788,0.25419353445656157,0.2727900495077805,0.4119604744692953
12593,4578,21,418.09999999999997,8.429235912657095,3.091042453358316,6.038109554931026,0.29787738914743045,0.29055405904557946,0.4078204922977626
12594,4507,118,3338.2200000000003,8.413608875159667,4.77912349311153,8.113492525763553,0.10285323486644415,0.49509960515935286,0.596746905070073
12596,4521,27,618.27,8.416709652837914,3.332204510175204,6.428541364981557,0.14155068756105038,0.3197757749773825,0.4433623090813211
12597,4489,206,3811.22,8.4096079807363,5.332718793265369,8.245966975595675,0.05292239855705816,0.5621789990565438,0.6088063287728359
12598,4479,132,3023.08,8.40737832540903,4.890349128221754,8.01436219197595,0.02509648180154045,0.5085768658711953,0.5877228653518032
12599,4499,62,1032.58,8.411832675758411,4.143134726391533,6.940783782995926,0.08068641110848773,0.4180365575049671,0.4899927979430697
12600,4498,64,2599.04,8.411610428841172,4.174387269895637,7.863282108506616,0.07791278769565224,0.4218234423925706,0.5739697322615029
12601,4659,28,577.0600000000001,8.446770727119691,3.367295829986474,6.359677669513258,0.5167104444597328,0.32402780613324383,0.43709350417258097
12602,4528,12,153.12,8.418256443556213,2.5649493574615367,5.037731519757957,0.16085450965373127,0.22680711972646694,0.3167540066140891
12603,4491,2,739.1999999999999,8.410053315858335,1.0986122886681098,6.606920419952056,0.058480144582858884,0.0491303912637923,0.4596005241206266
12604,4549,16,254.18,8.422882511944996,2.833213344056216,5.541969178493598,0.21858746609647994,0.25931278879593805,0.3626558056499647
12607,4529,101,1579.51,8.41847721847708,4.624972813284271,7.3655028587473295,0.16360976267179694,0.47642109728766585,0.5286558555788833
12609,4547,60,1126.85,8.422442854870427,4.110873864173311,7.0280684444921455,0.21310058164026202,0.4141274941809148,0.49793850156417596
12610,4492,106,2099.54,8.41027590907016,4.672828834461906,7.6499497335130995,0.061258089723907005,0.4822198331043081,0.5545496440646943
12611,4522,65,1193.32,8.416930769477844,4.189654742026425,7.085332264745334,0.144310205205187,0.42367340892333943,0.5031513457929853
12612,4543,19,704.0400000000001,8.421562960400987,2.995732273553991,6.558254538791405,0.20211957037773232,0.2790052812800714,0.45517036810542266
